,,,,,2015,2020,2025,2030,2035,2040,2045,2050
NPS-Ref,CAS,AZE,EU,EST,,9.34673E-09,1.03398E-08,1.59727E-08,1.91263E-08,2.26098E-08,2.27844E-08,2.23474E-08
NPS-Ref,CAS,AZE,EU,FIN,,1.55286E-08,1.64939E-08,2.66961E-08,3.29059E-08,4.16111E-08,5.19087E-08,5.95711E-08
NPS-Ref,CAS,AZE,EU,FRA,,5.13374E-08,6.29886E-08,4.69793E-06,0.070567789,4.95043E-07,2.36455E-06,0.116972178
NPS-Ref,CAS,AZE,EU,GBR,,1.35972E-08,2.03543E-08,3.60518E-08,4.79523E-08,6.47164E-08,9.12102E-08,1.41025E-07
NPS-Ref,CAS,AZE,EU,GRC,,1.020013117,1.723414646,1.951713841,2.030366933,2.035317687,1.890613438,1.773804988
NPS-Ref,CAS,AZE,EU,HRV,,4.35063E-08,6.30553E-08,2.61074E-07,1.58626E-06,0.024967767,0.029032018,0.012104428
NPS-Ref,CAS,AZE,EU,HUN,,8.45695E-08,6.71525E-08,0.099218699,0.067038418,0.045056463,0.023215769,0.023294984
NPS-Ref,CAS,AZE,EU,IRL,,2.28659E-08,3.37607E-08,5.67663E-08,7.2821E-08,8.17732E-08,9.5354E-08,1.02333E-07
NPS-Ref,CAS,AZE,EU,ITA,,1.617851642,4.186292626,7.26653771,6.921911465,5.955729293,5.254995328,5.45643862
NPS-Ref,CAS,AZE,EU,LTU,,8.73023E-09,1.19056E-08,2.10375E-08,2.41226E-08,3.00782E-08,3.39498E-08,3.54355E-08
NPS-Ref,CAS,AZE,EU,LVA,,8.54052E-09,1.06068E-08,1.64926E-08,2.06101E-08,2.59479E-08,3.08439E-08,3.30843E-08
NPS-Ref,CAS,AZE,EU,NLD,,1.4129E-08,2.09574E-08,3.9163E-08,5.52674E-08,7.24318E-08,9.86134E-08,1.07558E-07
NPS-Ref,CAS,AZE,EU,POL,,1.87189E-08,2.3399E-08,3.00008E-08,3.72714E-08,4.34215E-08,4.5834E-08,6.09685E-08
NPS-Ref,CAS,AZE,EU,PRT,,1.70716E-08,2.22163E-08,2.51404E-08,2.98467E-08,3.47087E-08,4.6917E-08,4.91291E-08
NPS-Ref,CAS,AZE,EU,ROM,,4.88184E-08,4.21246E-08,0.048118755,0.04145118,0.031218819,0.017898504,0.016604348
NPS-Ref,CAS,AZE,EU,SVK,,5.05609E-08,3.65849E-08,4.5913E-08,5.28102E-08,6.81779E-08,8.84617E-08,1.12035E-07
NPS-Ref,CAS,AZE,EU,SVN,,0.011404383,1.05216E-07,0.043916011,0.078726758,0.05597993,0.025312007,0.027756517
NPS-Ref,CAS,AZE,EU,SWE,,2.96487E-08,4.90231E-08,9.75844E-08,1.35998E-07,1.92224E-07,3.46E-07,4.32944E-07
NPS-Ref,CAS,AZE,ROE,CHE,,0.166157368,0.307989571,0.461545977,0.491543582,0.53244614,0.543321427,0.510634618
NPS-Ref,CAS,AZE,ROE,SRB,,4.72059E-08,0.253332434,0.347806371,0.355704527,0.381897019,0.32841119,0.318810654
NPS-Ref,CAS,AZE,ROE,TUR,,12.97567076,11.48124877,17.84030523,22.51730444,25.05332433,28.65768694,28.61120241
NPS-Ref,CAS,AZE,ROE,UKR,,1.20528E-08,1.31723E-08,1.82473E-08,2.27199E-08,2.94689E-08,3.73171E-08,4.97014E-08
NPS-Ref,CAS,KAZ,RUS,RUS,2.47782E-09,9.63427E-09,8.92146E-09,1.05486E-08,1.24034E-08,1.26009E-08,1.37241E-08,1.60477E-08
NPS-Ref,CAS,KAZ,EU,AUT,1.012208392,3.49649E-07,1.83853E-08,0.222406068,0.08086695,1.57084E-07,8.06732E-08,8.0426E-08
NPS-Ref,CAS,KAZ,EU,BEL,3.94219E-08,1.82713E-08,1.3475E-08,6.53644E-08,1.00404E-07,9.62766E-08,7.7648E-08,7.15533E-08
NPS-Ref,CAS,KAZ,EU,BGR,0.128180773,0.213146901,2.75406E-08,3.74887E-08,4.21068E-08,3.60712E-08,3.6906E-08,3.99206E-08
NPS-Ref,CAS,KAZ,EU,CZE,1.174777825,5.13372E-08,1.606E-08,0.314850202,0.154617346,1.69773E-07,7.85882E-08,8.1289E-08
NPS-Ref,CAS,KAZ,EU,DEU,1.060182713,2.25513E-08,1.44512E-08,0.313468534,0.227190851,2.51351E-07,9.46688E-08,8.75632E-08
NPS-Ref,CAS,KAZ,EU,DNK,1.55598E-08,1.10358E-08,1.09192E-08,5.96929E-08,9.59486E-08,8.83552E-08,7.58379E-08,8.44217E-08
NPS-Ref,CAS,KAZ,EU,ESP,1.09829E-08,1.47448E-08,1.18056E-08,2.03414E-08,2.68405E-08,2.86722E-08,3.25004E-08,3.43314E-08
NPS-Ref,CAS,KAZ,EU,EST,,9.31927E-09,7.70336E-09,3.20928E-08,3.79632E-08,3.14493E-08,2.48869E-08,2.26832E-08
NPS-Ref,CAS,KAZ,EU,FIN,,1.54749E-08,1.13752E-08,6.05541E-08,7.6469E-08,6.61399E-08,5.94223E-08,5.97866E-08
NPS-Ref,CAS,KAZ,EU,FRA,1.29808E-07,5.03671E-08,1.77673E-08,1.72276E-07,2.63829E-07,1.69057E-07,1.31799E-07,1.14905E-07
NPS-Ref,CAS,KAZ,EU,GBR,1.82264E-08,1.35138E-08,1.17862E-08,3.59941E-08,4.97972E-08,5.66682E-08,6.06588E-08,7.30123E-08
NPS-Ref,CAS,KAZ,EU,GRC,0.193056313,0.257357465,3.81772E-08,5.37093E-08,5.75966E-08,4.47898E-08,4.46177E-08,4.77985E-08
NPS-Ref,CAS,KAZ,EU,HRV,7.76482E-08,4.31579E-08,1.89156E-08,2.66043E-07,5.14105E-07,1.18615E-07,6.89463E-08,6.69752E-08
NPS-Ref,CAS,KAZ,EU,HUN,1.037892664,8.32449E-08,1.83072E-08,6.131E-06,3.60235E-07,7.20053E-08,5.24808E-08,5.41941E-08
NPS-Ref,CAS,KAZ,EU,IRL,3.45474E-08,2.27269E-08,1.76969E-08,5.55024E-08,7.33093E-08,7.07825E-08,6.47812E-08,6.57157E-08
NPS-Ref,CAS,KAZ,EU,ITA,0.786822562,0.521677306,2.52528E-08,6.89486E-08,8.94177E-08,6.87094E-08,5.88645E-08,6.72017E-08
NPS-Ref,CAS,KAZ,EU,LTU,,8.69633E-09,8.35412E-09,6.93945E-08,6.57102E-08,5.0949E-08,3.89877E-08,3.60483E-08
NPS-Ref,CAS,KAZ,EU,LVA,,8.51282E-09,7.81848E-09,3.41581E-08,4.30867E-08,3.85344E-08,3.49741E-08,3.37457E-08
NPS-Ref,CAS,KAZ,EU,NLD,2.36151E-08,1.4031E-08,1.14124E-08,4.21262E-08,6.33519E-08,6.35522E-08,5.8315E-08,5.72374E-08
NPS-Ref,CAS,KAZ,EU,POL,1.032342969,1.85305E-08,1.20897E-08,0.167730702,0.129352151,1.17993E-07,5.80614E-08,6.3373E-08
NPS-Ref,CAS,KAZ,EU,PRT,1.00622E-08,1.69886E-08,1.25268E-08,2.09497E-08,2.62903E-08,2.8176E-08,3.27556E-08,3.44096E-08
NPS-Ref,CAS,KAZ,EU,ROM,0.095207816,4.81605E-08,1.53666E-08,4.31233E-08,4.81125E-08,3.53634E-08,3.1711E-08,3.44079E-08
NPS-Ref,CAS,KAZ,EU,SVK,0.814572934,4.92272E-08,1.40545E-08,0.191479092,0.098206391,1.16182E-07,6.63249E-08,6.82919E-08
NPS-Ref,CAS,KAZ,EU,SVN,0.110858373,0.011042457,2.12424E-08,0.003902108,6.02472E-07,8.78039E-08,6.01141E-08,6.08591E-08
NPS-Ref,CAS,KAZ,EU,SWE,3.68187E-08,2.95192E-08,2.79034E-08,1.45192E-07,2.27072E-07,2.00196E-07,1.73373E-07,1.89008E-07
NPS-Ref,CAS,KAZ,ROE,CHE,0.269669312,0.139635993,3.23448E-08,1.23295E-07,1.4637E-07,1.0484E-07,8.21788E-08,9.05773E-08
NPS-Ref,CAS,KAZ,ROE,SRB,0.11723557,4.69786E-08,4.59305E-08,5.61093E-08,6.71643E-08,5.50716E-08,5.16495E-08,5.62874E-08
NPS-Ref,CAS,KAZ,ROE,TUR,1.62156E-07,0.461983817,2.43047E-08,2.56111E-08,2.91135E-08,2.57933E-08,2.66517E-08,2.99501E-08
NPS-Ref,CAS,KAZ,ROE,UKR,7.752732029,1.19886E-08,8.6034E-09,0.073672053,0.070243681,9.40963E-08,6.19715E-08,6.57389E-08
NPS-Ref,CAS,KAZ,ASP,CHN,9.894260783,19.53469743,19.9004233,21.0209088,23.17283274,24.1572411,25.44271242,25.53815492
NPS-Ref,CAS,KAZ,ASP,KOR,,,2.21394E-08,3.71596E-08,4.61137E-08,6.02739E-08,7.52991E-08,7.03478E-08
NPS-Ref,CAS,TKM,RUS,RUS,2.47772E-09,9.6439E-09,9.55447E-09,1.05488E-08,1.24044E-08,1.26156E-08,1.37543E-08,1.61605E-08
NPS-Ref,CAS,TKM,EU,AUT,0.994152872,3.5929E-07,4.31789E-08,0.2218871,0.080805412,2.0669E-07,9.94045E-08,3.01414E-07
NPS-Ref,CAS,TKM,EU,BEL,3.94188E-08,1.84019E-08,2.15089E-08,6.55422E-08,1.00692E-07,1.00839E-07,8.64629E-08,1.21665E-07
NPS-Ref,CAS,TKM,EU,BGR,0.127951471,0.332176838,0.021646753,5.96061E-08,7.26537E-08,1.10256E-07,9.21723E-08,2.74847E-07
NPS-Ref,CAS,TKM,EU,CZE,1.150718366,5.21187E-08,3.05738E-08,0.313807996,0.154758526,1.76689E-07,8.41832E-08,1.23755E-07
NPS-Ref,CAS,TKM,EU,DEU,1.045537799,2.27725E-08,2.49921E-08,0.312749095,0.226268735,2.75026E-07,1.07295E-07,1.83353E-07
NPS-Ref,CAS,TKM,EU,DNK,1.55591E-08,1.10899E-08,1.56112E-08,5.96998E-08,9.59775E-08,8.9742E-08,8.12361E-08,1.31567E-07
NPS-Ref,CAS,TKM,EU,ESP,1.09826E-08,1.48173E-08,1.68339E-08,2.04268E-08,2.69312E-08,3.00434E-08,3.48693E-08,4.28635E-08
NPS-Ref,CAS,TKM,EU,EST,,9.34268E-09,9.39503E-09,3.20929E-08,3.7965E-08,3.15356E-08,2.50748E-08,2.33942E-08
NPS-Ref,CAS,TKM,EU,FIN,,1.55207E-08,1.46123E-08,6.05546E-08,7.64749E-08,6.63989E-08,6.02941E-08,6.40632E-08
NPS-Ref,CAS,TKM,EU,FRA,1.29792E-07,5.11954E-08,3.65606E-08,1.80806E-07,2.75795E-07,2.12042E-07,1.84943E-07,5.02124E-07
NPS-Ref,CAS,TKM,EU,GBR,1.82256E-08,1.35855E-08,1.67489E-08,3.60363E-08,4.98707E-08,5.80308E-08,6.47516E-08,1.08301E-07
NPS-Ref,CAS,TKM,EU,GRC,0.192810846,0.606611589,0.018787019,8.71511E-08,1.03556E-07,1.51895E-07,1.24954E-07,3.97144E-07
NPS-Ref,CAS,TKM,EU,HRV,7.76426E-08,4.3453E-08,4.13052E-08,2.6694E-07,5.16975E-07,1.64422E-07,9.04368E-08,2.89821E-07
NPS-Ref,CAS,TKM,EU,HUN,1.018710875,8.43638E-08,4.27576E-08,6.132E-06,3.64773E-07,8.8451E-08,6.48135E-08,1.56247E-07
NPS-Ref,CAS,TKM,EU,IRL,3.45458E-08,2.28459E-08,2.71282E-08,5.55579E-08,7.33817E-08,7.226E-08,6.8964E-08,8.7396E-08
NPS-Ref,CAS,TKM,EU,ITA,0.779658333,1.172360166,0.032635624,8.35192E-08,1.04783E-07,1.22553E-07,9.56804E-08,2.99194E-07
NPS-Ref,CAS,TKM,EU,LTU,,8.72541E-09,1.05646E-08,6.93953E-08,6.57171E-08,5.12229E-08,3.95111E-08,3.81039E-08
NPS-Ref,CAS,TKM,EU,LVA,,8.53652E-09,9.58627E-09,3.41584E-08,4.3091E-08,3.8671E-08,3.53638E-08,3.54369E-08
NPS-Ref,CAS,TKM,EU,NLD,2.36133E-08,1.41151E-08,1.66735E-08,4.21792E-08,6.34529E-08,6.53327E-08,6.27467E-08,8.20889E-08
NPS-Ref,CAS,TKM,EU,POL,1.017747494,1.8692E-08,1.82472E-08,0.167474405,0.129455409,1.20042E-07,5.94622E-08,7.10921E-08
NPS-Ref,CAS,TKM,EU,PRT,1.0062E-08,1.70597E-08,1.81251E-08,2.10317E-08,2.63646E-08,2.94687E-08,3.52587E-08,4.3362E-08
NPS-Ref,CAS,TKM,EU,ROM,0.095008861,4.87141E-08,3.24211E-08,5.63132E-08,6.23355E-08,6.70622E-08,5.27818E-08,1.34167E-07
NPS-Ref,CAS,TKM,EU,SVK,0.800110683,5.03579E-08,2.46245E-08,0.19071424,0.098109481,1.20154E-07,6.95226E-08,9.12679E-08
NPS-Ref,CAS,TKM,EU,SVN,0.11073757,0.01131083,5.93574E-08,0.003897742,6.12972E-07,1.10857E-07,7.55403E-08,1.94383E-07
NPS-Ref,CAS,TKM,EU,SWE,3.68173E-08,2.96302E-08,4.00869E-08,1.45204E-07,2.27122E-07,2.0325E-07,1.86233E-07,2.9682E-07
NPS-Ref,CAS,TKM,ROE,CHE,0.269205161,0.161072582,0.046532654,1.41213E-07,1.63923E-07,1.72674E-07,1.25117E-07,3.88485E-07
NPS-Ref,CAS,TKM,ROE,SRB,0.117076533,4.71714E-08,0.031454868,9.22457E-08,1.19798E-07,1.82966E-07,1.42116E-07,4.54608E-07
NPS-Ref,CAS,TKM,ROE,TUR,3.793186404,1.983870479,0.016795851,4.6818E-08,5.73142E-08,9.02113E-08,7.739E-08,2.33239E-07
NPS-Ref,CAS,TKM,ROE,UKR,6.113029737,1.20434E-08,1.15371E-08,0.07353057,0.070225072,9.55325E-08,6.32853E-08,7.10928E-08
NPS-Ref,CAS,TKM,MEA,ARE,,,3.35107E-08,3.02408E-08,3.21498E-08,3.1558E-08,2.56896E-08,3.15476E-08
NPS-Ref,CAS,TKM,MEA,IRN,4.023350676,3.920569267,0.01606675,4.58025E-08,5.2277E-08,8.7164E-08,7.76451E-08,2.2836E-07
NPS-Ref,CAS,TKM,MEA,OMN,,,1.94025E-08,1.89067E-08,2.13667E-08,2.41865E-08,2.16649E-08,2.6157E-08
NPS-Ref,CAS,TKM,ASP,BGD,,,5.36981E-09,8.55071E-09,1.31315E-08,2.87605E-08,3.7373E-08,3.96641E-08
NPS-Ref,CAS,TKM,ASP,CHN,8.076991942,14.89925352,15.26293591,16.05527428,21.10209806,23.596933,28.48292672,29.33244261
NPS-Ref,CAS,TKM,ASP,IND,,,4.005131587,8.470313073,9.011322421,9.926865339,10.23260639,10.27758423
NPS-Ref,CAS,TKM,ASP,KOR,,,2.21384E-08,3.71578E-08,4.61132E-08,6.02743E-08,7.53029E-08,7.03523E-08
NPS-Ref,CAS,TKM,ASP,PAK,,4.802610691,6.739346082,10.5135581,9.961389883,11.5299149,12.04018583,11.99461225
NPS-Ref,CAS,UZB,RUS,RUS,2.47772E-09,9.63404E-09,8.92113E-09,1.05483E-08,1.2403E-08,1.26005E-08,1.37237E-08,1.60472E-08
NPS-Ref,CAS,UZB,EU,AUT,0.998331292,3.49607E-07,1.83841E-08,0.221902747,0.080805696,1.57065E-07,8.06635E-08,8.04179E-08
NPS-Ref,CAS,UZB,EU,BEL,3.94194E-08,1.82707E-08,1.34744E-08,6.53592E-08,1.00397E-07,9.62688E-08,7.76413E-08,7.15478E-08
NPS-Ref,CAS,UZB,EU,BGR,0.127989004,0.212666031,2.75383E-08,3.74861E-08,4.21042E-08,3.60688E-08,3.6904E-08,3.99185E-08
NPS-Ref,CAS,UZB,EU,CZE,1.157172939,5.13338E-08,1.6059E-08,0.314125619,0.154432943,1.69745E-07,7.85776E-08,8.12788E-08
NPS-Ref,CAS,UZB,EU,DEU,1.050086201,2.25504E-08,1.44505E-08,0.31281452,0.226876299,2.51299E-07,9.46552E-08,8.7552E-08
NPS-Ref,CAS,UZB,EU,DNK,1.55592E-08,1.10355E-08,1.09188E-08,5.96903E-08,9.59449E-08,8.83509E-08,7.58342E-08,8.44176E-08
NPS-Ref,CAS,UZB,EU,ESP,1.09827E-08,1.47445E-08,1.18052E-08,2.03408E-08,2.68398E-08,2.86714E-08,3.24995E-08,3.43303E-08
NPS-Ref,CAS,UZB,EU,EST,,9.31916E-09,7.70323E-09,3.2092E-08,3.79625E-08,3.14486E-08,2.48864E-08,2.26828E-08
NPS-Ref,CAS,UZB,EU,FIN,,1.54747E-08,1.13749E-08,6.05521E-08,7.6467E-08,6.6138E-08,5.94208E-08,5.97851E-08
NPS-Ref,CAS,UZB,EU,FRA,1.29795E-07,5.03637E-08,1.77661E-08,1.72261E-07,2.6381E-07,1.69043E-07,1.31785E-07,1.14891E-07
NPS-Ref,CAS,UZB,EU,GBR,1.82258E-08,1.35135E-08,1.17857E-08,3.59922E-08,4.97948E-08,5.6665E-08,6.06549E-08,7.30071E-08
NPS-Ref,CAS,UZB,EU,GRC,0.192824159,0.256542205,3.81736E-08,5.37058E-08,5.75931E-08,4.4787E-08,4.46153E-08,4.77958E-08
NPS-Ref,CAS,UZB,EU,HRV,7.76437E-08,4.31566E-08,1.89146E-08,2.6602E-07,5.14086E-07,1.18603E-07,6.89401E-08,6.69697E-08
NPS-Ref,CAS,UZB,EU,HUN,1.022408438,8.32402E-08,1.83061E-08,6.13148E-06,3.60171E-07,7.19958E-08,5.24762E-08,5.41897E-08
NPS-Ref,CAS,UZB,EU,IRL,3.45462E-08,2.27264E-08,1.76961E-08,5.55006E-08,7.33074E-08,7.07803E-08,6.47791E-08,6.57135E-08
NPS-Ref,CAS,UZB,EU,ITA,0.781139396,0.519738693,2.52506E-08,6.8941E-08,8.94078E-08,6.87023E-08,5.88593E-08,6.71951E-08
NPS-Ref,CAS,UZB,EU,LTU,,8.69621E-09,8.35391E-09,6.93924E-08,6.5708E-08,5.0947E-08,3.89863E-08,3.6047E-08
NPS-Ref,CAS,UZB,EU,LVA,,8.51272E-09,7.81831E-09,3.41566E-08,4.3085E-08,3.8533E-08,3.49731E-08,3.37447E-08
NPS-Ref,CAS,UZB,EU,NLD,2.36137E-08,1.40306E-08,1.14119E-08,4.21233E-08,6.3348E-08,6.35477E-08,5.83107E-08,5.72334E-08
NPS-Ref,CAS,UZB,EU,POL,1.021440234,1.85298E-08,1.20892E-08,0.167484715,0.129173742,1.17978E-07,5.80556E-08,6.33673E-08
NPS-Ref,CAS,UZB,EU,PRT,1.00621E-08,1.69883E-08,1.25263E-08,2.09492E-08,2.62898E-08,2.81754E-08,3.27549E-08,3.44088E-08
NPS-Ref,CAS,UZB,EU,ROM,0.095055854,4.81578E-08,1.53658E-08,4.31197E-08,4.81089E-08,3.5361E-08,3.17093E-08,3.44062E-08
NPS-Ref,CAS,UZB,EU,SVK,0.804092654,4.92226E-08,1.40538E-08,0.190979951,0.09806929,1.16163E-07,6.63176E-08,6.82852E-08
NPS-Ref,CAS,UZB,EU,SVN,0.11076471,0.011040344,2.12414E-08,0.003901933,6.02475E-07,8.77966E-08,6.01099E-08,6.08551E-08
NPS-Ref,CAS,UZB,EU,SWE,3.68176E-08,2.95187E-08,2.79026E-08,1.45187E-07,2.27066E-07,2.00188E-07,1.73367E-07,1.89001E-07
NPS-Ref,CAS,UZB,ROE,CHE,0.26932537,0.139515973,3.23422E-08,1.23284E-07,1.46356E-07,1.04829E-07,8.21716E-08,9.05688E-08
NPS-Ref,CAS,UZB,ROE,SRB,0.117107577,4.69778E-08,4.59268E-08,5.61055E-08,6.71602E-08,5.50677E-08,5.16463E-08,5.62838E-08
NPS-Ref,CAS,UZB,ROE,TUR,1.62097E-07,0.459935241,2.43027E-08,2.56096E-08,2.9112E-08,2.57919E-08,2.66506E-08,2.99488E-08
NPS-Ref,CAS,UZB,ROE,UKR,6.444803444,1.19884E-08,8.60314E-09,0.073535639,0.070072993,9.40797E-08,6.19649E-08,6.57325E-08
NPS-Ref,CAS,UZB,ASP,CHN,8.335835766,14.93663749,15.12031636,16.13412049,20.49029171,22.68166982,26.71349001,27.34195853
NPS-Ref,CAS,UZB,ASP,KOR,,,2.21385E-08,3.7158E-08,4.61129E-08,6.02736E-08,7.5301E-08,7.03503E-08
NPS-Ref,MEA,ARE,NAM,CAN,7.15196E-10,4.51781E-09,6.35624E-09,9.18345E-09,1.13009E-08,1.28164E-08,1.54826E-08,1.64189E-08
NPS-Ref,MEA,ARE,NAM,MEX,7.3505E-10,3.92684E-09,9.35608E-09,1.08241E-08,1.21474E-08,1.59981E-08,1.70074E-08,2.18403E-08
NPS-Ref,MEA,ARE,NAM,USA,1.93953E-09,2.14982E-08,3.95487E-08,5.14322E-08,6.19765E-08,7.40877E-08,7.93798E-08,8.65915E-08
NPS-Ref,MEA,ARE,SAM,ARG,7.51114E-09,1.8182E-08,3.67369E-08,2.3055E-08,1.34249E-08,1.60787E-08,1.77363E-08,2.11886E-08
NPS-Ref,MEA,ARE,SAM,BRA,1.14067E-08,2.12098E-08,3.74727E-08,1.71535E-08,1.99044E-08,2.09721E-08,2.50813E-08,2.79426E-08
NPS-Ref,MEA,ARE,SAM,CHL,2.48282E-08,4.89523E-08,9.41397E-08,9.11578E-08,6.27131E-08,5.76469E-08,5.11682E-08,5.55749E-08
NPS-Ref,MEA,ARE,SAM,COL,,5.89227E-09,2.51405E-08,4.5492E-08,8.43791E-08,1.09027E-07,1.29952E-07,1.37544E-07
NPS-Ref,MEA,ARE,SAM,TTO,,,2.07209E-09,2.42322E-09,2.90824E-09,5.29952E-09,6.67488E-09,8.47283E-09
NPS-Ref,MEA,ARE,SAM,VEN,,5.77611E-09,2.39811E-08,4.34223E-08,7.67593E-08,9.6751E-08,1.16301E-07,1.23524E-07
NPS-Ref,MEA,ARE,EU,AUT,3.81838E-09,4.33209E-08,7.9495E-08,3.68902E-08,4.46048E-08,5.98084E-08,5.72074E-08,5.61208E-08
NPS-Ref,MEA,ARE,EU,BEL,8.18423E-09,4.85537E-08,1.71057E-07,1.39158E-07,2.29474E-07,3.42406E-07,3.30021E-07,3.49997E-07
NPS-Ref,MEA,ARE,EU,BGR,4.27496E-09,1.26485E-08,1.49266E-08,1.59502E-08,1.89327E-08,2.28958E-08,2.70165E-08,2.88318E-08
NPS-Ref,MEA,ARE,EU,CZE,3.80041E-09,5.17922E-08,7.26207E-08,3.80795E-08,4.24137E-08,5.10151E-08,5.18045E-08,5.39559E-08
NPS-Ref,MEA,ARE,EU,DEU,7.38874E-09,3.46259E-08,8.92503E-08,7.44446E-08,9.11403E-08,1.13826E-07,9.52488E-08,8.5544E-08
NPS-Ref,MEA,ARE,EU,DNK,3.38288E-09,1.37102E-08,2.86362E-08,3.63653E-08,5.48174E-08,7.27841E-08,8.17286E-08,8.54987E-08
NPS-Ref,MEA,ARE,EU,ESP,3.35504E-07,3.72111E-07,9.3639E-07,9.12988E-07,1.07459E-06,1.27313E-06,1.27007E-06,1.28664E-06
NPS-Ref,MEA,ARE,EU,EST,1.12471E-07,9.35791E-08,9.27925E-08,1.03028E-07,1.07083E-07,7.90518E-08,4.7728E-08,3.92975E-08
NPS-Ref,MEA,ARE,EU,FIN,,2.06742E-07,3.08354E-07,3.5105E-07,4.3299E-07,5.12028E-07,4.61095E-07,3.48678E-07
NPS-Ref,MEA,ARE,EU,FRA,1.55919E-08,3.01417E-07,7.85813E-07,7.8846E-07,9.44606E-07,1.1703E-06,1.13013E-06,1.08643E-06
NPS-Ref,MEA,ARE,EU,GBR,7.85271E-09,3.43647E-08,7.76176E-08,8.37319E-08,1.2201E-07,1.96557E-07,2.35846E-07,3.49529E-07
NPS-Ref,MEA,ARE,EU,GRC,2.20387E-08,1.99152E-08,2.24768E-08,2.35526E-08,2.79299E-08,3.22492E-08,3.78662E-08,4.14553E-08
NPS-Ref,MEA,ARE,EU,HRV,4.1433E-09,5.04451E-08,8.55597E-08,4.64498E-08,5.46631E-08,6.46212E-08,5.73195E-08,5.49492E-08
NPS-Ref,MEA,ARE,EU,HUN,3.7926E-09,5.35098E-08,5.14171E-08,2.97674E-08,3.24561E-08,3.65801E-08,3.67773E-08,3.79846E-08
NPS-Ref,MEA,ARE,EU,IRL,1.25355E-08,6.42812E-08,1.42231E-07,1.34556E-07,1.86691E-07,2.19581E-07,2.10864E-07,1.84019E-07
NPS-Ref,MEA,ARE,EU,ITA,8.76707E-09,5.35832E-08,1.02929E-07,4.40807E-08,5.50427E-08,7.09508E-08,7.01121E-08,7.02075E-08
NPS-Ref,MEA,ARE,EU,LTU,1.06043E-07,7.9879E-08,1.60724E-07,3.08416E-07,2.61061E-07,2.10479E-07,1.06958E-07,7.04873E-08
NPS-Ref,MEA,ARE,EU,LVA,7.81104E-08,8.43889E-08,1.06608E-07,1.04778E-07,1.25874E-07,1.49286E-07,9.90886E-08,6.47048E-08
NPS-Ref,MEA,ARE,EU,NLD,6.5691E-09,2.69945E-08,6.09027E-08,6.68447E-08,1.12573E-07,1.54872E-07,1.54801E-07,1.53593E-07
NPS-Ref,MEA,ARE,EU,POL,7.37418E-09,5.25572E-08,9.17935E-08,3.69184E-08,4.37632E-08,4.93998E-08,4.39608E-08,4.74068E-08
NPS-Ref,MEA,ARE,EU,PRT,1.65875E-07,2.0697E-07,4.76746E-07,4.73536E-07,6.11504E-07,7.29302E-07,9.29309E-07,1.13615E-06
NPS-Ref,MEA,ARE,EU,ROM,3.64323E-09,1.0689E-08,1.30816E-08,1.60696E-08,1.87939E-08,2.17379E-08,2.33513E-08,2.5378E-08
NPS-Ref,MEA,ARE,EU,SVK,3.16025E-09,3.17716E-08,3.65606E-08,2.5432E-08,2.98943E-08,3.69526E-08,3.88423E-08,4.0799E-08
NPS-Ref,MEA,ARE,EU,SVN,6.4261E-09,7.53156E-08,1.19248E-07,5.19559E-08,4.81019E-08,5.13162E-08,4.79231E-08,4.70993E-08
NPS-Ref,MEA,ARE,EU,SWE,9.8352E-09,1.0268E-07,3.89762E-07,3.89256E-07,4.92682E-07,5.82389E-07,6.62521E-07,7.46539E-07
NPS-Ref,MEA,ARE,ROE,CHE,1.68206E-08,1.47458E-07,2.45886E-07,7.85776E-08,8.86822E-08,1.08835E-07,1.01435E-07,1.01094E-07
NPS-Ref,MEA,ARE,ROE,SRB,1.00782E-08,4.07168E-08,2.20057E-08,2.10787E-08,2.57899E-08,3.1656E-08,3.5692E-08,3.79972E-08
NPS-Ref,MEA,ARE,ROE,TUR,1.70639E-08,6.81183E-09,9.43855E-09,1.06593E-08,1.30195E-08,1.70842E-08,2.01822E-08,2.49874E-08
NPS-Ref,MEA,ARE,ROE,UKR,2.41709E-09,1.26744E-08,1.59588E-08,1.48254E-08,1.79079E-08,2.3804E-08,2.70954E-08,3.28845E-08
NPS-Ref,MEA,ARE,AFR,EGY,,5.91084E-09,9.24118E-09,1.04647E-08,1.40069E-08,1.69288E-08,2.1029E-08,2.2703E-08
NPS-Ref,MEA,ARE,ASP,BGD,,1.02499E-08,5.44207E-08,9.8142E-08,1.5763E-07,2.19768E-07,2.81439E-07,3.28084E-07
NPS-Ref,MEA,ARE,ASP,CHN,7.35087E-08,0.142962737,5.134714708,5.658576441,4.010046421,0.016098869,0.024100446,0.038439949
NPS-Ref,MEA,ARE,ASP,IDN,,1.92361E-09,6.35755E-09,8.14666E-09,1.03027E-08,1.42027E-08,1.75506E-08,2.34021E-08
NPS-Ref,MEA,ARE,ASP,IND,9.38303E-08,3.540242101,0.527642924,1.20961E-05,1.89643E-05,2.51796E-05,2.89132E-05,3.38837E-05
NPS-Ref,MEA,ARE,ASP,JPN,0.000136165,5.36536E-07,2.37105E-06,3.67535E-06,5.19148E-06,7.25497E-06,2.36176E-05,3.71105E-05
NPS-Ref,MEA,ARE,ASP,KOR,3.608684248,2.17253E-06,1.46661E-05,0.911750038,2.223230497,6.7766506,6.768660805,6.754370845
