,,,,,2015,2020,2025,2030,2035,2040,2045,2050
SDS-Vision,AFR,MOZ,EU,GRC,,,4.53915E-09,3.97097E-09,4.89535E-09,6.85856E-09,7.15602E-09,1.0465E-08
SDS-Vision,AFR,MOZ,EU,HRV,,,3.86554E-09,3.46876E-09,4.28077E-09,4.33416E-09,4.60455E-09,9.37546E-09
SDS-Vision,AFR,MOZ,EU,HUN,,,5.68921E-09,3.38642E-09,3.55522E-09,3.60868E-09,5.60833E-09,7.14541E-09
SDS-Vision,AFR,MOZ,EU,IRL,,,6.94429E-09,6.06525E-09,6.77708E-09,4.76317E-09,6.72396E-09,9.86286E-09
SDS-Vision,AFR,MOZ,EU,ITA,,,6.19342E-09,3.73418E-09,6.31364E-09,4.42179E-09,6.50857E-09,9.39184E-09
SDS-Vision,AFR,MOZ,EU,LTU,,,7.99668E-09,6.80732E-09,7.22958E-09,6.96643E-09,7.12356E-09,1.03621E-08
SDS-Vision,AFR,MOZ,EU,LVA,,,7.93646E-09,6.90198E-09,6.66385E-09,6.27575E-09,6.30064E-09,7.98332E-09
SDS-Vision,AFR,MOZ,EU,NLD,,,5.63695E-09,3.58138E-09,4.35135E-09,4.38167E-09,4.56283E-09,9.18236E-09
SDS-Vision,AFR,MOZ,EU,POL,,,3.91214E-09,3.32638E-09,4.00141E-09,4.05025E-09,4.27857E-09,8.73031E-09
SDS-Vision,AFR,MOZ,EU,PRT,,,1.38977E-08,1.11308E-08,1.19839E-08,8.93062E-09,8.44495E-09,1.16886E-08
SDS-Vision,AFR,MOZ,EU,ROM,,,3.06931E-09,2.96871E-09,3.44608E-09,3.65385E-09,3.84854E-09,7.25253E-09
SDS-Vision,AFR,MOZ,EU,SVK,,,3.6461E-09,3.29021E-09,3.44457E-09,3.51849E-09,3.67225E-09,6.88661E-09
SDS-Vision,AFR,MOZ,EU,SVN,,,5.86266E-09,3.55777E-09,3.65702E-09,3.59981E-09,3.72339E-09,6.91822E-09
SDS-Vision,AFR,MOZ,EU,SWE,,,2.11227E-08,1.98348E-08,2.12243E-08,1.97009E-08,1.92409E-08,2.28985E-08
SDS-Vision,AFR,MOZ,ROE,CHE,,,7.31768E-09,6.18409E-09,6.06991E-09,5.75554E-09,5.76094E-09,7.0718E-09
SDS-Vision,AFR,MOZ,ROE,SRB,,,4.09351E-09,3.77207E-09,6.10991E-09,6.05036E-09,6.19784E-09,7.97601E-09
SDS-Vision,AFR,MOZ,ROE,TUR,,,3.38614E-09,3.68847E-09,5.12681E-09,5.32569E-09,7.70775E-09,1.22341E-08
SDS-Vision,AFR,MOZ,ROE,UKR,,,3.07387E-09,2.88272E-09,3.836E-09,4.05631E-09,4.39737E-09,9.23052E-09
SDS-Vision,AFR,MOZ,MEA,ARE,,,2.46101E-09,2.48259E-09,3.46656E-09,3.68149E-09,4.16816E-09,8.89832E-09
SDS-Vision,AFR,MOZ,MEA,BHR,,,2.26246E-09,3.0347E-09,5.3089E-09,5.6413E-09,7.57374E-09,9.5222E-09
SDS-Vision,AFR,MOZ,MEA,ISR,,,2.25238E-09,3.02582E-09,3.46509E-09,5.5863E-09,7.49758E-09,9.42599E-09
SDS-Vision,AFR,MOZ,MEA,KWT,,,5.28344E-09,5.97146E-09,6.49492E-09,6.49336E-09,8.27464E-09,1.01638E-08
SDS-Vision,AFR,MOZ,MEA,OMN,,,1.00734E-09,1.12505E-09,2.777E-09,3.06039E-09,5.37835E-09,6.93493E-09
SDS-Vision,AFR,MOZ,ASP,BGD,,,8.90143E-09,1.01786E-08,1.03336E-08,1.09138E-08,1.32115E-08,1.53416E-08
SDS-Vision,AFR,MOZ,ASP,CHN,,,6.41682E-08,6.84899E-08,8.40192E-08,8.92667E-08,1.01621E-07,1.54701E-07
SDS-Vision,AFR,MOZ,ASP,IDN,,,6.9149E-10,7.49546E-10,2.93766E-09,3.16474E-09,3.45412E-09,7.80499E-09
SDS-Vision,AFR,MOZ,ASP,IND,,,5.45563E-08,5.49616E-08,6.39041E-08,6.36907E-08,7.14119E-08,1.13736E-07
SDS-Vision,AFR,MOZ,ASP,JPN,,,1.62606E-08,1.51626E-08,1.83611E-08,1.58976E-08,1.75094E-08,2.37968E-08
SDS-Vision,AFR,MOZ,ASP,KOR,,,2.14262E-08,2.07564E-08,2.43835E-08,2.4322E-08,2.63939E-08,4.0735E-08
SDS-Vision,AFR,MOZ,ASP,MYS,,,5.63505E-09,6.44227E-09,8.7548E-09,9.36394E-09,9.98914E-09,1.3959E-08
SDS-Vision,AFR,MOZ,ASP,PAK,,,4.31116E-09,5.05136E-09,5.95537E-09,6.78671E-09,7.56406E-09,1.2234E-08
SDS-Vision,AFR,MOZ,ASP,PHL,,,4.84753E-09,5.50576E-09,5.99787E-09,6.22075E-09,8.03926E-09,1.01193E-08
SDS-Vision,AFR,MOZ,ASP,SGP,,,1.70282E-08,1.72782E-08,1.85066E-08,1.95357E-08,2.17786E-08,2.74486E-08
SDS-Vision,AFR,MOZ,ASP,THA,,,8.15749E-09,8.25477E-09,9.98581E-09,9.68084E-09,1.06752E-08,1.63995E-08
SDS-Vision,AFR,MOZ,ASP,TWN,,,9.15678E-09,8.717E-09,1.05121E-08,1.01229E-08,1.12553E-08,1.83644E-08
SDS-Vision,AFR,MOZ,ASP,VNM,,,2.17705E-09,4.81095E-09,5.3127E-09,5.54594E-09,7.40959E-09,9.33897E-09
SDS-Vision,AFR,NGA,NAM,CAN,9.72471E-10,7.01322E-09,1.22249E-08,1.28253E-08,1.54061E-08,2.12445E-08,2.21423E-08,2.23948E-08
SDS-Vision,AFR,NGA,NAM,MEX,1.001E-09,8.34943E-09,1.58182E-08,1.52604E-08,1.74062E-08,2.40712E-08,2.54359E-08,2.9844E-08
SDS-Vision,AFR,NGA,NAM,USA,6.12658E-09,4.48845E-08,7.66627E-08,7.71701E-08,8.76084E-08,1.06946E-07,1.12348E-07,1.16278E-07
SDS-Vision,AFR,NGA,SAM,ARG,0.653422034,1.190282701,1.161084063,0.994616806,1.005608929,0.901398401,0.872119192,0.766201828
SDS-Vision,AFR,NGA,SAM,BRA,5.11641E-08,1.22921E-07,8.87647E-08,5.6796E-08,0.05243402,0.781803903,1.41257271,1.541618133
SDS-Vision,AFR,NGA,SAM,CHL,0.193760152,0.141500724,0.132300983,0.091841435,0.04868839,0.043590079,0.018759368,0.005583864
SDS-Vision,AFR,NGA,SAM,COL,,5.40125E-09,1.00722E-08,9.79667E-09,1.23526E-08,1.59679E-08,1.88284E-08,2.33334E-08
SDS-Vision,AFR,NGA,SAM,TTO,,,4.97671E-09,6.46697E-09,8.25746E-09,1.03734E-08,1.29488E-08,1.59294E-08
SDS-Vision,AFR,NGA,SAM,VEN,,5.29427E-09,9.11665E-09,8.66014E-09,9.69916E-09,1.26222E-08,1.47789E-08,1.67001E-08
SDS-Vision,AFR,NGA,EU,AUT,1.10176E-08,1.22292E-07,2.91814E-08,1.7062E-08,1.53549E-08,1.79313E-08,1.80517E-08,1.82004E-08
SDS-Vision,AFR,NGA,EU,BEL,3.2919E-08,5.57566E-07,3.93081E-08,2.50958E-08,2.05464E-08,2.24187E-08,2.39112E-08,2.46331E-08
SDS-Vision,AFR,NGA,EU,BGR,9.6229E-09,1.68998E-08,1.45801E-08,1.30071E-08,1.53912E-08,1.97752E-08,2.11715E-08,2.26223E-08
SDS-Vision,AFR,NGA,EU,CZE,1.14928E-08,2.10466E-07,2.70018E-08,1.69851E-08,1.48216E-08,1.78011E-08,1.7388E-08,1.76275E-08
SDS-Vision,AFR,NGA,EU,DEU,2.25516E-08,1.24133E-07,3.17996E-08,2.09294E-08,1.84698E-08,2.02199E-08,2.26185E-08,2.38846E-08
SDS-Vision,AFR,NGA,EU,DNK,9.36953E-09,2.23019E-08,2.18622E-08,2.2035E-08,2.02612E-08,1.92964E-08,1.87085E-08,1.86594E-08
SDS-Vision,AFR,NGA,EU,ESP,2.70828473,1.264624993,0.855055093,0.530415738,5.94027E-07,2.46936E-07,1.18667E-07,7.74481E-08
SDS-Vision,AFR,NGA,EU,EST,0.034612885,0.019044775,0.008457758,4.07888E-08,2.76628E-08,2.75561E-08,2.81818E-08,2.82642E-08
SDS-Vision,AFR,NGA,EU,FIN,,0.105949355,0.059097462,1.28951E-07,5.01323E-08,4.77261E-08,4.08236E-08,3.55235E-08
SDS-Vision,AFR,NGA,EU,FRA,0.126560541,1.3470178,1.21255E-07,4.16976E-08,2.8159E-08,2.94238E-08,3.21178E-08,3.32056E-08
SDS-Vision,AFR,NGA,EU,GBR,2.40017E-08,6.15571E-08,2.50649E-08,1.88E-08,1.75582E-08,1.96024E-08,2.19098E-08,2.42471E-08
SDS-Vision,AFR,NGA,EU,GRC,4.54167E-08,3.58106E-08,2.8944E-08,2.35648E-08,2.43453E-08,3.02174E-08,3.27297E-08,3.35069E-08
SDS-Vision,AFR,NGA,EU,HRV,1.0297E-08,9.84618E-08,2.65657E-08,1.81202E-08,1.74543E-08,1.99637E-08,2.3449E-08,2.50501E-08
SDS-Vision,AFR,NGA,EU,HUN,9.2922E-09,2.34306E-07,2.50338E-08,1.5908E-08,1.46163E-08,1.74523E-08,1.84205E-08,2.01198E-08
SDS-Vision,AFR,NGA,EU,IRL,4.48255E-08,1.15817E-07,4.80432E-08,3.10678E-08,2.43884E-08,2.51891E-08,2.598E-08,2.76143E-08
SDS-Vision,AFR,NGA,EU,ITA,3.66831E-08,3.80575E-07,4.35642E-08,2.49759E-08,2.07238E-08,2.21293E-08,2.50971E-08,2.58237E-08
SDS-Vision,AFR,NGA,EU,LTU,0.122617449,0.063739989,0.032496019,3.83436E-08,2.39063E-08,2.56074E-08,2.48822E-08,2.76513E-08
SDS-Vision,AFR,NGA,EU,LVA,0.101784118,0.04818411,0.017239658,3.76335E-08,2.37284E-08,2.3398E-08,2.18148E-08,2.17354E-08
SDS-Vision,AFR,NGA,EU,NLD,1.78806E-08,1.05567E-07,2.71699E-08,2.05463E-08,1.84431E-08,2.06157E-08,2.26932E-08,2.36587E-08
SDS-Vision,AFR,NGA,EU,POL,2.30087E-08,3.8504E-07,2.95553E-08,1.62799E-08,1.48887E-08,1.65548E-08,1.94273E-08,2.09561E-08
SDS-Vision,AFR,NGA,EU,PRT,0.530948742,0.233558675,0.153622147,0.094935061,5.95794E-07,1.49546E-07,1.03143E-07,6.38467E-08
SDS-Vision,AFR,NGA,EU,ROM,8.07359E-09,1.2366E-08,1.14848E-08,1.08982E-08,1.30385E-08,1.68333E-08,1.84264E-08,2.00837E-08
SDS-Vision,AFR,NGA,EU,SVK,7.91987E-09,6.0468E-08,2.01637E-08,1.44547E-08,1.34471E-08,1.61647E-08,1.7189E-08,1.83865E-08
SDS-Vision,AFR,NGA,EU,SVN,1.41829E-08,2.90089E-07,2.96739E-08,1.83786E-08,1.56583E-08,1.73689E-08,1.80012E-08,1.86788E-08
SDS-Vision,AFR,NGA,EU,SWE,1.88887E-08,0.023106006,0.060307927,0.018983328,0.015380353,5.2997E-07,8.3909E-08,6.13094E-08
SDS-Vision,AFR,NGA,ROE,CHE,7.15198E-08,0.003892835,8.1265E-08,3.62675E-08,2.26494E-08,2.25944E-08,2.05741E-08,1.9924E-08
SDS-Vision,AFR,NGA,ROE,SRB,1.70868E-08,5.33805E-08,2.33863E-08,1.95903E-08,2.15369E-08,2.48061E-08,2.45379E-08,2.60846E-08
SDS-Vision,AFR,NGA,ROE,TUR,0.0534068,1.13123E-08,1.52443E-08,1.89677E-08,2.64054E-08,3.73957E-08,4.41879E-08,6.31996E-08
SDS-Vision,AFR,NGA,ROE,UKR,3.60788E-09,1.8543E-08,1.31177E-08,1.14573E-08,1.31894E-08,1.62172E-08,2.03835E-08,2.34732E-08
SDS-Vision,AFR,NGA,MEA,ARE,2.48455E-09,6.66719E-09,1.0188E-08,1.04499E-08,1.30361E-08,1.54517E-08,1.80062E-08,2.03944E-08
SDS-Vision,AFR,NGA,MEA,BHR,,2.29484E-09,8.99509E-09,9.95866E-09,1.27667E-08,1.52356E-08,1.93816E-08,2.05775E-08
SDS-Vision,AFR,NGA,MEA,ISR,,2.33917E-09,9.15799E-09,1.01297E-08,1.29546E-08,1.70765E-08,1.93035E-08,2.05423E-08
SDS-Vision,AFR,NGA,MEA,KWT,1.11319E-08,2.69602E-08,3.27472E-08,2.5705E-08,2.33393E-08,2.22501E-08,2.37647E-08,2.29961E-08
SDS-Vision,AFR,NGA,MEA,OMN,7.14868E-10,2.47595E-09,6.31089E-09,7.44425E-09,9.83534E-09,1.34023E-08,1.6768E-08,1.64196E-08
SDS-Vision,AFR,NGA,ASP,BGD,,1.03508E-08,3.02578E-08,2.71092E-08,2.33245E-08,2.62224E-08,2.96299E-08,2.96422E-08
SDS-Vision,AFR,NGA,ASP,CHN,1.732453216,4.997425031,10.42062259,12.77868133,14.18146781,14.578951,14.06074548,13.54624262
SDS-Vision,AFR,NGA,ASP,IDN,1.94653E-09,4.28791E-09,7.39211E-09,9.25773E-09,1.28873E-08,1.52815E-08,1.52141E-08,1.74868E-08
SDS-Vision,AFR,NGA,ASP,IND,1.322646188,3.813256968,5.735723134,4.524501,4.859313518,5.086824747,5.907704821,7.033199344
SDS-Vision,AFR,NGA,ASP,JPN,9.443556813,4.625271499,3.060094039,2.716774767,2.230070955,1.477713003,0.854771828,0.336576395
SDS-Vision,AFR,NGA,ASP,KOR,3.15365486,2.259141721,2.205697442,2.472564843,2.442293429,2.339309187,2.176214353,2.110393881
SDS-Vision,AFR,NGA,ASP,MYS,6.94492E-09,8.11391E-09,1.28862E-08,1.64792E-08,2.29394E-08,2.81448E-08,2.98525E-08,3.0485E-08
SDS-Vision,AFR,NGA,ASP,PAK,7.10946E-10,5.87775E-09,2.65002E-08,7.28926E-08,1.15911E-07,2.01412E-07,1.8216E-07,2.90057E-07
SDS-Vision,AFR,NGA,ASP,PHL,,6.56127E-09,1.48899E-08,1.52151E-08,1.66984E-08,1.91872E-08,2.24464E-08,2.32161E-08
SDS-Vision,AFR,NGA,ASP,SGP,0.05511647,0.379374806,4.42129E-08,4.48647E-08,5.16953E-08,6.26971E-08,6.13048E-08,6.14743E-08
SDS-Vision,AFR,NGA,ASP,THA,1.16893E-08,0.097928059,1.033276101,0.817446762,0.281595465,7.99806E-07,3.59755E-07,1.92389E-07
SDS-Vision,AFR,NGA,ASP,TWN,1.961913789,1.144867285,1.117543694,1.207607671,1.106479059,1.016186459,0.936106251,0.901044482
SDS-Vision,AFR,NGA,ASP,VNM,,,9.74615E-09,1.09555E-08,1.30475E-08,1.49913E-08,1.8488E-08,1.98591E-08
SDS-Vision,AFR,TUN,EU,AUT,7.19622E-09,1.84608E-08,1.89937E-08,2.22736E-08,2.66363E-08,3.5588E-08,3.77563E-08,4.48021E-08
SDS-Vision,AFR,TUN,EU,BEL,6.28193E-09,1.10173E-08,1.43735E-08,2.185E-08,2.48239E-08,2.99008E-08,3.11155E-08,3.63999E-08
SDS-Vision,AFR,TUN,EU,BGR,4.68887E-09,7.28414E-09,9.15172E-09,1.2213E-08,1.98118E-08,2.96075E-08,3.70985E-08,4.84152E-08
SDS-Vision,AFR,TUN,EU,CZE,5.97121E-09,1.54162E-08,1.52353E-08,1.882E-08,2.19211E-08,3.05135E-08,3.18064E-08,3.79201E-08
SDS-Vision,AFR,TUN,EU,DEU,6.86153E-09,1.16063E-08,1.50762E-08,2.08518E-08,2.26988E-08,2.60896E-08,2.73531E-08,3.25044E-08
SDS-Vision,AFR,TUN,EU,DNK,3.27215E-09,8.09799E-09,1.23627E-08,2.04749E-08,2.64924E-08,2.86419E-08,3.23989E-08,3.8896E-08
SDS-Vision,AFR,TUN,EU,ESP,3.88783E-09,9.86052E-09,1.44592E-08,2.16436E-08,2.89837E-08,3.84753E-08,4.17418E-08,5.25485E-08
SDS-Vision,AFR,TUN,EU,EST,,7.77512E-09,1.12399E-08,1.51297E-08,1.80999E-08,2.13657E-08,2.37668E-08,2.81056E-08
SDS-Vision,AFR,TUN,EU,FIN,,1.21522E-08,1.45073E-08,2.02912E-08,2.37912E-08,2.82892E-08,3.0421E-08,3.32111E-08
SDS-Vision,AFR,TUN,EU,FRA,8.11705E-09,1.97082E-08,2.22242E-08,3.61649E-08,3.73414E-08,4.11029E-08,3.88152E-08,4.45484E-08
SDS-Vision,AFR,TUN,EU,GBR,4.15089E-09,8.51841E-09,1.07338E-08,1.49677E-08,1.78264E-08,2.18381E-08,2.43514E-08,3.30166E-08
SDS-Vision,AFR,TUN,EU,GRC,1.56098E-08,1.00416E-08,1.25425E-08,1.69582E-08,2.67645E-08,4.09462E-08,5.04469E-08,6.43215E-08
SDS-Vision,AFR,TUN,EU,HRV,7.01568E-09,1.48491E-08,1.72779E-08,2.25362E-08,2.56761E-08,3.15634E-08,3.65274E-08,4.66254E-08
SDS-Vision,AFR,TUN,EU,HUN,6.33317E-09,1.89909E-08,1.62664E-08,1.92663E-08,2.30036E-08,3.11821E-08,3.67138E-08,5.32485E-08
SDS-Vision,AFR,TUN,EU,IRL,6.27744E-09,1.25189E-08,1.55971E-08,2.20736E-08,2.54363E-08,2.97058E-08,3.14575E-08,4.19235E-08
SDS-Vision,AFR,TUN,EU,ITA,2.02238E-08,2.83452E-08,3.41892E-08,5.27299E-08,4.77972E-08,4.74779E-08,4.93195E-08,5.65942E-08
SDS-Vision,AFR,TUN,EU,LTU,,7.98191E-09,1.17137E-08,1.53462E-08,1.74228E-08,2.06258E-08,2.31744E-08,2.80413E-08
SDS-Vision,AFR,TUN,EU,LVA,,7.36822E-09,1.11604E-08,1.51332E-08,1.76687E-08,2.09779E-08,2.36689E-08,2.86846E-08
SDS-Vision,AFR,TUN,EU,NLD,3.6954E-09,9.38494E-09,1.21878E-08,1.80869E-08,2.1051E-08,2.58123E-08,2.77691E-08,3.26981E-08
SDS-Vision,AFR,TUN,EU,POL,6.61021E-09,1.13467E-08,1.24346E-08,1.43362E-08,1.53955E-08,1.79821E-08,2.01112E-08,2.4165E-08
SDS-Vision,AFR,TUN,EU,PRT,3.76675E-09,1.06862E-08,1.66341E-08,2.22338E-08,3.52511E-08,3.77142E-08,4.2372E-08,5.33947E-08
SDS-Vision,AFR,TUN,EU,ROM,4.06245E-09,6.48344E-09,8.05666E-09,1.07386E-08,1.70986E-08,2.52564E-08,3.16106E-08,4.12723E-08
SDS-Vision,AFR,TUN,EU,SVK,3.735E-09,1.49422E-08,1.38857E-08,1.70309E-08,2.0384E-08,2.77415E-08,3.29376E-08,4.45426E-08
SDS-Vision,AFR,TUN,EU,SVN,9.4465E-09,2.73401E-08,1.98144E-08,2.56892E-08,2.85004E-08,3.46167E-08,3.8861E-08,4.99612E-08
SDS-Vision,AFR,TUN,EU,SWE,9.4543E-09,1.98623E-08,3.07276E-08,4.92228E-08,6.35158E-08,7.49491E-08,8.62825E-08,9.06649E-08
SDS-Vision,AFR,TUN,ROE,CHE,2.79898E-08,3.12342E-08,3.84791E-08,5.91832E-08,5.06026E-08,5.16182E-08,4.60667E-08,5.23205E-08
SDS-Vision,AFR,TUN,ROE,SRB,1.17703E-08,2.20811E-08,1.31646E-08,1.91669E-08,3.3652E-08,4.61552E-08,5.26348E-08,7.81618E-08
SDS-Vision,AFR,TUN,ROE,TUR,9.73578E-09,3.60943E-09,7.52932E-09,1.2948E-08,2.57936E-08,4.43947E-08,6.6511E-08,1.00815E-07
SDS-Vision,AFR,TUN,ROE,UKR,2.63947E-09,8.35058E-09,8.77116E-09,1.07901E-08,1.33879E-08,1.77963E-08,2.19235E-08,3.10378E-08
SDS-Vision,AFR,TZA,NAM,CAN,,,3.55511E-09,5.11889E-09,1.0555E-08,1.30587E-08,1.64052E-08,1.69739E-08
SDS-Vision,AFR,TZA,NAM,MEX,,,3.16895E-09,8.22799E-09,1.1116E-08,1.59826E-08,1.79746E-08,1.87673E-08
SDS-Vision,AFR,TZA,NAM,USA,,,1.77875E-08,3.40238E-08,5.93476E-08,7.51855E-08,8.35976E-08,8.63115E-08
SDS-Vision,AFR,TZA,SAM,ARG,,,8.91477E-09,2.09751E-08,6.56964E-08,9.94709E-08,1.13606E-07,1.02065E-07
SDS-Vision,AFR,TZA,SAM,BRA,,,1.07606E-08,1.96503E-08,6.17126E-08,1.13453E-07,1.69383E-07,1.87446E-07
SDS-Vision,AFR,TZA,SAM,CHL,,,2.26033E-08,5.00856E-08,1.09068E-07,1.51476E-07,1.79283E-07,1.55323E-07
SDS-Vision,AFR,TZA,SAM,COL,,,2.13742E-09,6.01291E-09,7.85714E-09,1.13362E-08,1.37441E-08,1.7272E-08
SDS-Vision,AFR,TZA,SAM,TTO,,,,4.25211E-09,5.95448E-09,7.42786E-09,9.42586E-09,1.13238E-08
SDS-Vision,AFR,TZA,SAM,VEN,,,2.09555E-09,5.16828E-09,6.74874E-09,8.62562E-09,1.04388E-08,1.17344E-08
SDS-Vision,AFR,TZA,EU,AUT,,,6.53572E-09,8.59312E-09,9.8548E-09,1.12747E-08,1.119E-08,1.10917E-08
SDS-Vision,AFR,TZA,EU,BEL,,,6.81624E-09,1.09559E-08,1.20526E-08,1.44613E-08,1.45062E-08,1.46419E-08
SDS-Vision,AFR,TZA,EU,BGR,,,3.73099E-09,7.47629E-09,1.01087E-08,1.24963E-08,1.28406E-08,1.31037E-08
SDS-Vision,AFR,TZA,EU,CZE,,,6.43628E-09,8.4844E-09,9.57844E-09,1.12132E-08,1.09766E-08,1.09073E-08
SDS-Vision,AFR,TZA,EU,DEU,,,6.62325E-09,1.01651E-08,1.11596E-08,1.35624E-08,1.40136E-08,1.63351E-08
SDS-Vision,AFR,TZA,EU,DNK,,,6.2801E-09,1.04695E-08,1.25411E-08,1.20151E-08,1.16767E-08,1.14271E-08
SDS-Vision,AFR,TZA,EU,ESP,,,1.54275E-08,5.00591E-08,6.94021E-08,4.86835E-08,3.46001E-08,3.54027E-08
SDS-Vision,AFR,TZA,EU,EST,,,9.90442E-09,1.61966E-08,1.74316E-08,1.92692E-08,1.88957E-08,2.05216E-08
SDS-Vision,AFR,TZA,EU,FIN,,,1.4477E-08,2.68598E-08,2.71675E-08,2.78545E-08,2.44308E-08,2.3497E-08
SDS-Vision,AFR,TZA,EU,FRA,,,8.14206E-09,1.39723E-08,1.49574E-08,1.84169E-08,1.85086E-08,1.8828E-08
SDS-Vision,AFR,TZA,EU,GBR,,,6.11596E-09,9.56827E-09,1.07311E-08,1.32344E-08,1.36742E-08,1.45144E-08
SDS-Vision,AFR,TZA,EU,GRC,,,7.05825E-09,1.10978E-08,1.34635E-08,1.76901E-08,1.79423E-08,1.80229E-08
SDS-Vision,AFR,TZA,EU,HRV,,,6.30891E-09,9.42465E-09,1.07369E-08,1.34169E-08,1.42558E-08,1.4804E-08
SDS-Vision,AFR,TZA,EU,HUN,,,6.32675E-09,8.30656E-09,9.56674E-09,1.11266E-08,1.14186E-08,1.19128E-08
SDS-Vision,AFR,TZA,EU,IRL,,,7.94753E-09,1.27785E-08,1.37074E-08,1.58984E-08,1.5669E-08,1.80563E-08
SDS-Vision,AFR,TZA,EU,ITA,,,6.9463E-09,1.06403E-08,1.17072E-08,1.38533E-08,1.44743E-08,1.47343E-08
SDS-Vision,AFR,TZA,EU,LTU,,,9.33005E-09,1.43092E-08,1.49834E-08,1.70817E-08,1.73283E-08,1.75962E-08
SDS-Vision,AFR,TZA,EU,LVA,,,9.30131E-09,1.41679E-08,1.48632E-08,1.5289E-08,1.47855E-08,1.4495E-08
SDS-Vision,AFR,TZA,EU,NLD,,,6.25782E-09,9.98324E-09,1.11714E-08,1.37057E-08,1.40044E-08,1.42602E-08
SDS-Vision,AFR,TZA,EU,POL,,,6.29364E-09,8.73502E-09,9.5397E-09,1.18521E-08,1.25831E-08,1.31798E-08
SDS-Vision,AFR,TZA,EU,PRT,,,1.99526E-08,5.81508E-08,1.46298E-07,4.81377E-08,3.0136E-08,2.53947E-08
SDS-Vision,AFR,TZA,EU,ROM,,,3.31849E-09,6.7017E-09,8.94573E-09,1.11139E-08,1.1664E-08,1.21111E-08
SDS-Vision,AFR,TZA,EU,SVK,,,5.90138E-09,7.75591E-09,8.9411E-09,1.04662E-08,1.08593E-08,1.12146E-08
SDS-Vision,AFR,TZA,EU,SVN,,,6.5842E-09,9.07301E-09,1.01235E-08,1.11998E-08,1.13184E-08,1.14103E-08
SDS-Vision,AFR,TZA,EU,SWE,,,2.53059E-08,4.92091E-08,7.60976E-08,7.21412E-08,5.13123E-08,4.10327E-08
SDS-Vision,AFR,TZA,ROE,CHE,,,8.51594E-09,1.24592E-08,1.27073E-08,1.30018E-08,1.21221E-08,1.17054E-08
SDS-Vision,AFR,TZA,ROE,SRB,,,6.52161E-09,9.49655E-09,1.27828E-08,1.45736E-08,1.41117E-08,1.43451E-08
SDS-Vision,AFR,TZA,ROE,TUR,,,3.72268E-09,9.51112E-09,1.45176E-08,2.03025E-08,2.25503E-08,2.81773E-08
SDS-Vision,AFR,TZA,ROE,UKR,,,3.33348E-09,7.25672E-09,8.65217E-09,1.17559E-08,1.3075E-08,1.6254E-08
SDS-Vision,AFR,TZA,MEA,ARE,,,2.66143E-09,6.73845E-09,8.75854E-09,1.16983E-08,1.40266E-08,1.45399E-08
SDS-Vision,AFR,TZA,MEA,BHR,,,3.06332E-09,6.84033E-09,1.00187E-08,1.19636E-08,1.58458E-08,1.69622E-08
SDS-Vision,AFR,TZA,MEA,ISR,,,3.05256E-09,6.82059E-09,9.99171E-09,1.17943E-08,1.55923E-08,1.67443E-08
SDS-Vision,AFR,TZA,MEA,KWT,,,6.54501E-09,1.09618E-08,1.52476E-08,1.58721E-08,1.68578E-08,1.8531E-08
SDS-Vision,AFR,TZA,MEA,OMN,,,1.069E-09,3.28052E-09,7.34113E-09,9.75722E-09,1.244E-08,1.24455E-08
SDS-Vision,AFR,TZA,ASP,BGD,,,9.68429E-09,1.5512E-08,1.65483E-08,2.02277E-08,2.41268E-08,2.44961E-08
SDS-Vision,AFR,TZA,ASP,CHN,,,7.6109E-08,1.98019E-07,1.75452E-06,1.94359E-06,1.93499E-06,1.88309E-06
SDS-Vision,AFR,TZA,ASP,IDN,,,7.38419E-10,5.90008E-09,8.37837E-09,1.12883E-08,1.19545E-08,1.41722E-08
SDS-Vision,AFR,TZA,ASP,IND,,,6.63288E-08,1.87024E-07,1.56125E-06,1.77814E-06,1.87239E-06,2.23895E-06
SDS-Vision,AFR,TZA,ASP,JPN,,,2.00801E-08,5.94427E-08,4.47404E-07,5.33157E-07,5.13774E-07,2.87826E-07
SDS-Vision,AFR,TZA,ASP,KOR,,,2.57685E-08,7.13556E-08,8.26984E-07,8.1301E-07,8.04759E-07,7.41548E-07
SDS-Vision,AFR,TZA,ASP,MYS,,,6.04144E-09,1.06331E-08,1.5704E-08,2.06006E-08,2.18157E-08,2.43945E-08
SDS-Vision,AFR,TZA,ASP,PAK,,,4.86746E-09,1.32782E-08,3.29271E-08,5.16171E-08,5.70933E-08,7.73165E-08
SDS-Vision,AFR,TZA,ASP,PHL,,,5.32224E-09,8.8583E-09,1.2072E-08,1.40628E-08,1.75228E-08,1.84111E-08
SDS-Vision,AFR,TZA,ASP,SGP,,,1.84568E-08,2.726E-08,3.52408E-08,4.42672E-08,4.52211E-08,4.80281E-08
SDS-Vision,AFR,TZA,ASP,THA,,,9.75583E-09,2.73028E-08,8.86302E-08,9.88747E-08,9.67014E-08,7.28486E-08
SDS-Vision,AFR,TZA,ASP,TWN,,,1.1314E-08,3.43299E-08,4.40019E-07,4.65724E-07,4.38303E-07,4.07458E-07
SDS-Vision,AFR,TZA,ASP,VNM,,,4.89474E-09,7.20089E-09,1.00972E-08,1.17338E-08,1.52107E-08,1.64258E-08
